,Unnamed: 0,Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return,Scaled,k,KMeans_Sharpe,KMeans_Sortino,KMeans_Return
346,346,2014-05-19,2019-05-20,2019-05-21,2020-05-21,-0.0100572210903512,-0.0105734572165116,-0.0542254913186033,0.0082279445267854,0.0086233298699457,0.0455058562156823,0.0072226072568621,0.007824481876754,0.0405868512363727,True,30,0.006393011942441243,0.006963546794703504,0.04518937147960932
347,347,2014-05-20,2019-05-20,2019-05-21,2020-05-21,-0.0100572210903512,-0.0105734572165116,-0.0542254913186033,0.0082279445267854,0.0086233298699457,0.0455058562156823,0.0090923868661985,0.0098678144953779,0.0522390127782512,True,30,0.003786067967494135,0.004058144285380173,0.02616510964836128
348,348,2014-05-21,2019-05-21,2019-05-22,2020-05-22,-0.0094202865154576,-0.009894936997025,-0.050877491281764,0.0097042283868744,0.0101379273876752,0.0538913048167603,0.0104491150146658,0.0112814033846358,0.0594103982601025,True,30,0.009451647696252861,0.01000969232974407,0.06571136626238878
349,349,2014-05-22,2019-05-22,2019-05-23,2020-05-26,-0.0035353394690017,-0.0037021897840039,-0.0194331965813511,0.0150914005530097,0.0157027701269657,0.0851029943353435,0.0147381463572799,0.0157800394657916,0.0848944790809586,True,30,0.011637543143805567,0.012569915752088304,0.08492558331960824
350,350,2014-05-23,2019-05-23,2019-05-24,2020-05-26,-0.0042155853570487,-0.0044230598713834,-0.0230824375167606,0.0144455908292737,0.0150595743166951,0.0811499177495108,0.0160269638616677,0.0172548880915463,0.091502170579674,True,30,0.010185149308253125,0.011095679774381329,0.0698820359230463
351,351,2014-05-27,2019-05-28,2019-05-29,2020-05-29,0.0018285906905222,0.0019138638569384,0.0102163109315537,0.0215984415576611,0.0223742994229612,0.1241341272478425,0.0218450642015731,0.0233047018179759,0.129979858253768,True,30,0.014833097145730076,0.016118118036522484,0.10392911240591814
352,352,2014-05-28,2019-05-28,2019-05-29,2020-05-29,0.0018285906905222,0.0019138638569384,0.0102163109315537,0.0215984415576611,0.0223742994229612,0.1241341272478425,0.0205194929799419,0.0217262721480012,0.1201608192014345,True,30,0.01419809548928383,0.014803799739145153,0.10136316164009004
353,353,2014-05-29,2019-05-29,2019-05-30,2020-06-01,0.0021677567718777,0.0022689387787903,0.0121231671130991,0.0217326557040273,0.0225139148987143,0.1249552256378579,0.0219405873593745,0.0235700390132411,0.1293852197247114,True,30,0.01764801306602336,0.01894200989928682,0.123720368014982
354,354,2014-05-30,2019-05-30,2019-05-31,2020-06-01,0.0047351985693364,0.0049393380285127,0.0265959875012789,0.0233810416066368,0.0241538864779924,0.1347118857196045,0.0242606505376515,0.0259170671193261,0.1430777497559025,True,30,0.015802652744684613,0.01695583177165216,0.11679976368901503
355,355,2014-06-02,2019-06-03,2019-06-04,2020-06-04,0.0066232229945625,0.0068978806051198,0.0374875212758969,0.0228428120026678,0.0236436752857975,0.1316783286298153,0.0241168595358048,0.0257228026200294,0.1420892915873249,True,30,0.02632650726941141,0.027111534677202894,0.17242076591758346
356,356,2014-06-03,2019-06-03,2019-06-04,2020-06-04,0.0066232229945625,0.0068978806051198,0.0374875212758969,0.0228428120026678,0.0236436752857975,0.1316783286298153,0.0223948557369656,0.0237950214520431,0.1313849207873893,True,30,0.029981950368390037,0.03209938888093455,0.18711820755931013
357,357,2014-06-04,2019-06-04,2019-06-05,2020-06-05,0.0107068276614222,0.0111915575830046,0.0615284492660745,0.0252219515905752,0.0261583404236979,0.1466656544450069,0.0249035269021115,0.0264372673961879,0.1488628406715281,True,30,0.028501510151429304,0.027930302579218417,0.18867694134499838
358,358,2014-06-05,2019-06-05,2019-06-06,2020-06-08,0.0124546319854088,0.0130307079442826,0.0719957919285763,0.0260670420450641,0.0270419474151972,0.1519789154602763,0.0270227278561227,0.0288632528614113,0.1609186671269206,True,30,0.020788465478439808,0.022479702559814373,0.15302914979990673
359,359,2014-06-06,2019-06-06,2019-06-07,2020-06-08,0.0106554635070834,0.0111660171285267,0.0611339170823443,0.0243902676786215,0.0253442242632544,0.1411936823380961,0.0244920714690291,0.0262226497364898,0.1454019143178988,True,30,0.015739924879235995,0.017259557916908853,0.11794062428713845
360,360,2014-06-09,2019-06-10,2019-06-11,2020-06-11,-0.0063107579474832,-0.006591725408846,-0.0353317656952694,0.0080680855720164,0.0083845115762127,0.0455980543774963,0.0085088190960587,0.0090342766423928,0.0487342668482176,True,30,0.024213379296158435,0.026305981209321934,0.15068183000673752
361,361,2014-06-10,2019-06-10,2019-06-11,2020-06-11,-0.0063107579474832,-0.006591725408846,-0.0353317656952694,0.0080680855720164,0.0083845115762127,0.0455980543774963,0.0097643603384366,0.0104229362487882,0.0555445977954066,True,30,0.024744686269837914,0.02680755080172147,0.15414313920732814
362,362,2014-06-11,2019-06-11,2019-06-12,2020-06-12,-0.0027109225724802,-0.0028270209070722,-0.0153544943160724,0.010568327190402,0.010992850352664,0.0601808893703897,0.0108658746477504,0.0115640317685919,0.0631553807547857,True,30,0.04531612838609123,0.04854010436183538,0.2999176194554649
363,363,2014-06-12,2019-06-12,2019-06-13,2020-06-15,-0.0023209901852384,-0.0024206025154381,-0.0131616964170422,0.0118248303473433,0.0123052337300507,0.0676034383385118,0.0118813524545026,0.0127522789718016,0.0692713820544935,True,30,0.03249177414855406,0.03350098529164968,0.21014175268861565
364,364,2014-06-13,2019-06-13,2019-06-14,2020-06-15,-0.0022101625350376,-0.0023032370787795,-0.0125126142771158,0.0121827226635319,0.0126640462078809,0.0695759101129287,0.0117270506404683,0.0124747403383619,0.067894253265761,True,30,0.02188161204198126,0.02239350796511377,0.13860418877551312
365,365,2014-06-16,2019-06-17,2019-06-18,2020-06-18,-0.0025673430089689,-0.0026915688875898,-0.0145638240058047,0.0132346976153998,0.0138015660633793,0.0760692011940414,0.0141607840213817,0.0151497121984827,0.0839550808850626,True,30,0.014557786891565993,0.015540775521715568,0.1037905560257863
366,366,2014-06-17,2019-06-17,2019-06-18,2020-06-18,-0.0025673430089689,-0.0026915688875898,-0.0145638240058047,0.0132346976153998,0.0138015660633793,0.0760692011940414,0.0139152807465103,0.0149055446132108,0.080930316038261,True,30,0.013166135756179828,0.014064760794254413,0.0941716334474098
367,367,2014-06-18,2019-06-18,2019-06-19,2020-06-19,-0.0042260467695869,-0.0044498920931397,-0.0238657962005734,0.0115475095432504,0.0120856965307294,0.0660589671443028,0.0118170220385975,0.0126707241663349,0.0689803609871064,True,30,0.005708947130101331,0.006370947762918221,0.044059703436115934
368,368,2014-06-19,2019-06-19,2019-06-20,2020-06-22,-0.0048291781755047,-0.0050839170985844,-0.0272195402078156,0.0105048198116333,0.010991583930403,0.0599032057318713,0.0112018678994278,0.0119355818307519,0.066214782923953,True,30,0.019838618977555664,0.020638564110866703,0.1237905689275511
369,369,2014-06-20,2019-06-20,2019-06-21,2020-06-22,-0.0046155085477689,-0.0048546663741309,-0.0259802583223411,0.011312949075773,0.0118171749270458,0.0645202825055692,0.0125990997390996,0.0135655540356411,0.0729370526309204,True,30,0.014724105395914374,0.01567851461886856,0.10586962349416168
370,370,2014-06-23,2019-06-24,2019-06-25,2020-06-25,-0.0053538928681755,-0.005632777753822,-0.0302325757618672,0.0102753616923397,0.010692503672002,0.0587714137981007,0.0101028329539516,0.0106901472085728,0.0590172460166859,True,30,0.0068701678637485,0.007468209087464447,0.04976740708337003
371,371,2014-06-24,2019-06-24,2019-06-25,2020-06-25,-0.0053538928681755,-0.005632777753822,-0.0302325757618672,0.0102753616923397,0.010692503672002,0.0587714137981007,0.0123391152504842,0.0132044170608825,0.0718626712508704,True,30,0.009849406406192716,0.010669053512539464,0.07118036503456947
372,372,2014-06-25,2019-06-25,2019-06-26,2020-06-26,-0.0102634246917707,-0.010831699905143,-0.0573267450031839,0.0078741441876415,0.0082105915876504,0.0447948238513016,0.0078948166294557,0.0084221625309903,0.0456502162655662,True,30,0.004277846773594932,0.0046228511639741674,0.03159035895989891
373,373,2014-06-26,2019-06-26,2019-06-27,2020-06-29,-0.0061970964774365,-0.0065370958470237,-0.0350885524682679,0.0089641438759141,0.0093523718785691,0.0511809956888735,0.0071572914108287,0.0077238626205067,0.0413505382470722,True,30,0.008512947159841204,0.00915271873661871,0.0592764750254926
374,374,2014-06-27,2019-06-27,2019-06-28,2020-06-29,-0.0066897759871832,-0.0070706204674009,-0.0377504372509945,0.0073595710752496,0.0076911189400887,0.0417331501908899,0.0093034191080583,0.0099848007397391,0.0543112366538875,True,30,0.004830261771102045,0.0052994367885696005,0.03489603102796467
375,375,2014-06-30,2019-07-01,2019-07-02,2020-07-02,-0.0063260300576273,-0.0066959405901588,-0.0358133342277455,0.009915596017962,0.0103514788187173,0.056801185927281,0.0112436071230035,0.0121133467117615,0.0658309556637926,True,30,0.004754948574811703,0.005248369701084026,0.034742934813039736
376,376,2014-07-01,2019-07-01,2019-07-02,2020-07-02,-0.0063260300576273,-0.0066959405901588,-0.0358133342277455,0.009915596017962,0.0103514788187173,0.056801185927281,0.0096302680164157,0.0103380510310885,0.0559428301145251,True,30,0.0160332168759362,0.01635683892652306,0.10610113242187319
377,377,2014-07-02,2019-07-02,2019-07-03,2020-07-06,-0.0044188045092507,-0.0046820032726501,-0.0251787696775569,0.0105502099216707,0.0110174399214901,0.06056403948471,0.0115721097220991,0.0124630588775861,0.0679762315371279,True,30,0.017117927881669073,0.018553289407709946,0.10270283195249015
378,378,2014-07-03,2019-07-03,2019-07-05,2020-07-06,-0.0041448085174191,-0.0043878612367882,-0.0235898905443762,0.0110877002246494,0.0115638713952969,0.0636137873317892,0.0125033222978442,0.013439821942456,0.073506714206069,True,30,0.029897867855672267,0.03168666411300086,0.2041348052460284
379,379,2014-07-07,2019-07-08,2019-07-09,2020-07-09,-0.0071023397696223,-0.007539473564481,-0.0402262879556384,0.0094739345319842,0.0099178237281857,0.0542653347558912,0.0111474094504789,0.0119628863678717,0.0657153613019939,True,30,0.015710228897801923,0.017169879918193805,0.11725229737342353
380,380,2014-07-08,2019-07-08,2019-07-09,2020-07-09,-0.0071023397696223,-0.007539473564481,-0.0402262879556384,0.0094739345319842,0.0099178237281857,0.0542653347558912,0.0093536520603658,0.0100946281449116,0.0549932630501158,True,30,0.016643468732838965,0.018058711966161343,0.12420278649927832
381,381,2014-07-09,2019-07-09,2019-07-10,2020-07-10,-0.0051263413993024,-0.0054459577112622,-0.0292216163814635,0.0100958540862245,0.0105704377769608,0.0579376693878195,0.0123432311370853,0.0132965523312565,0.0725362077039953,True,30,0.014616044676479076,0.01584741923188076,0.10820146359410708
382,382,2014-07-10,2019-07-10,2019-07-11,2020-07-13,-0.006518865329628,-0.0069233746291562,-0.0370007506617049,0.0077870071393372,0.0081922224157548,0.0444165849688524,0.0099425633198669,0.0107014411611399,0.0581328241769938,True,30,0.009041172905544218,0.010006178866608886,0.06558401921299593
383,383,2014-07-11,2019-07-11,2019-07-12,2020-07-13,-0.0080875049351703,-0.0086037191111921,-0.0455959015003502,0.0066325352285293,0.0069904064831056,0.0376270485317536,0.0078580825203663,0.0085197559509197,0.044935286366448,True,30,0.0029397183257269077,0.0032204071157161335,0.02137403535720357
384,384,2014-07-14,2019-07-15,2019-07-16,2020-07-16,-0.0038365374098833,-0.0040858576766324,-0.0219830273889182,0.0127167530695502,0.0133798951196304,0.073725776169283,0.0136421796207198,0.0146889034050738,0.0802705127600063,True,30,0.007607389368252437,0.00829793422555895,0.056438205894739246
385,385,2014-07-15,2019-07-15,2019-07-16,2020-07-16,-0.0038365374098833,-0.0040858576766324,-0.0219830273889182,0.0127167530695502,0.0133798951196304,0.073725776169283,0.012462118463813,0.0134550381251394,0.0730555845336161,True,30,0.007607389368252437,0.00829793422555895,0.056438205894739246
386,386,2014-07-16,2019-07-16,2019-07-17,2020-07-17,-0.003509764408162,-0.0037360425193818,-0.0201287074869176,0.0149826428818244,0.0157061237190721,0.0874276257908534,0.0132321262789784,0.0142554124892622,0.0785017721207043,True,30,0.007595806140412593,0.008285287732283023,0.056349811919829844
387,387,2014-07-17,2019-07-17,2019-07-18,2020-07-20,-0.0034718379795327,-0.0036956728058091,-0.0199133874260743,0.014919102487914,0.0156393907232834,0.087040443011926,0.0150902030753283,0.0162689056588896,0.0894951209295746,True,30,0.01932336717464562,0.02057025796895523,0.14131095005457706
388,388,2014-07-18,2019-07-18,2019-07-19,2020-07-20,-0.0030413076205521,-0.0032339952716858,-0.0174311926605504,0.0159199504471887,0.0166566854862271,0.0929388187115364,0.0161575893735695,0.0174332766709383,0.0969483025255342,True,30,0.04877227089072922,0.05240137581382981,0.3096240868943007
389,389,2014-07-21,2019-07-22,2019-07-23,2020-07-23,-0.0044516809390031,-0.0047494049203417,-0.0254800741423938,0.0165872557802887,0.017402421938682,0.0973001681694251,0.017445518415962,0.0188501140609089,0.1041411690651243,True,30,0.026444912489232367,0.0287422594305393,0.19775483324784873
390,390,2014-07-22,2019-07-22,2019-07-23,2020-07-23,-0.0044516809390031,-0.0047494049203417,-0.0254800741423938,0.0165872557802887,0.017402421938682,0.0973001681694251,0.0175090915544631,0.0187776872167223,0.1041791941302708,True,30,0.02637350476847899,0.028675691833835153,0.19759808190588599
391,391,2014-07-23,2019-07-23,2019-07-24,2020-07-24,-0.005135320992561,-0.0054839542406667,-0.0293392349715034,0.0146127093992464,0.0153894136727558,0.0852416452090184,0.0161284664691659,0.0174619271727172,0.0965676574099148,True,30,0.027877579943434084,0.030209283591663447,0.20953651752534805
392,392,2014-07-24,2019-07-24,2019-07-25,2020-07-27,-0.0035708720308658,-0.0038000130133655,-0.0204933988342985,0.0174328876718636,0.0182950047542593,0.1025380391727501,0.0188161417432211,0.0202877126990973,0.1111094344554879,True,30,0.022709788709316073,0.024873165116265965,0.17865039960083914
393,393,2014-07-25,2019-07-25,2019-07-26,2020-07-27,-0.0039053467824368,-0.0041641597091178,-0.0223473686614807,0.0169240546029948,0.0177958441308464,0.099192925568445,0.0146056974776693,0.0157710458382328,0.0882148131254782,True,30,0.029112396018474488,0.03213274485442444,0.23054097953794858
394,394,2014-07-28,2019-07-29,2019-07-30,2020-07-30,-0.0056971926863037,-0.0061006565936528,-0.0325159388759492,0.0181957341376133,0.0191621575544967,0.1074329777392422,0.0155984629872317,0.0168382949777802,0.0951344404990473,True,30,0.026146051836909566,0.029371905879921292,0.20761997517586786
395,395,2014-07-29,2019-07-29,2019-07-30,2020-07-30,-0.0056971926863037,-0.0061006565936528,-0.0325159388759492,0.0181957341376133,0.0191621575544967,0.1074329777392422,0.0176008922601481,0.0190674556828273,0.1055700663454689,True,30,0.03039180722574837,0.03349991079908126,0.2425509328300417
396,396,2014-07-30,2019-07-30,2019-07-31,2020-07-31,-0.002821165749834,-0.0030059700345979,-0.0162278456238268,0.0197136132096565,0.0206677297410654,0.1168646227997634,0.0181622194493908,0.0196117543048599,0.1120554281996445,True,30,0.03916250196879051,0.04160687295059908,0.2637333079947944
397,397,2014-07-31,2019-07-31,2019-08-01,2020-08-03,0.0005245397229433,0.0005563943590718,0.0030462773032209,0.0212645478958387,0.0222056907953241,0.1266014812009819,0.0194675555988659,0.0207879883109752,0.118233413234109,True,30,0.037425965648249196,0.03830361636045665,0.2579658602779626
398,398,2014-08-01,2019-08-01,2019-08-02,2020-08-03,0.0011664923928861,0.0012356495992603,0.0067732889882801,0.0227032618352213,0.0236485752751039,0.1353998701008686,0.0230449332658881,0.0247448066312002,0.1407724539278083,True,30,0.02450927034289225,0.027351691281593433,0.18708606352547197
399,399,2014-08-04,2019-08-05,2019-08-06,2020-08-06,0.0087921164735406,0.0092433442912411,0.0521508257526723,0.0269239365957663,0.0277925042947384,0.1621339683620698,0.0277593000060484,0.0297669421029165,0.1727400919826218,True,30,0.02757944077370139,0.03048632386744475,0.21138819402084
400,400,2014-08-05,2019-08-05,2019-08-06,2020-08-06,0.0087921164735406,0.0092433442912411,0.0521508257526723,0.0269239365957663,0.0277925042947384,0.1621339683620698,0.0276929081953545,0.0296599704653356,0.1713710409401478,True,30,0.03357066307406037,0.03665882968617067,0.2659986058265928
401,401,2014-08-06,2019-08-06,2019-08-07,2020-08-07,0.00923470205228,0.0096831773011455,0.0548470142584423,0.0266642284386055,0.0275229276810348,0.1604414564844019,0.0271936683561242,0.0288233359862714,0.1667126986697741,True,30,0.020464001284328626,0.022616512743391094,0.16278203516508652
402,402,2014-08-07,2019-08-07,2019-08-08,2020-08-10,0.0090273659300775,0.0094646142211506,0.053576459540993,0.0231982456338477,0.0239039437396649,0.1379572311744168,0.0208446879415004,0.0222986970200266,0.128777569639279,True,30,0.028993477336836902,0.029648805199115953,0.17964384498506517
403,403,2014-08-08,2019-08-08,2019-08-09,2020-08-10,0.0096429560835774,0.0100960061423379,0.0572136362950788,0.0243206663119806,0.0250056080159056,0.144762719373882,0.0243664501132049,0.0259911840471811,0.1495546490330178,True,30,0.023369059619516803,0.02589884326977994,0.17280899369209002
404,404,2014-08-11,2019-08-12,2019-08-13,2020-08-13,0.0103398032597827,0.0108110764295116,0.0615226816706024,0.0255937679643357,0.0262154067625411,0.1531096146888166,0.026346212495487,0.028012030051624,0.1605115933681452,True,30,0.053364453183185535,0.056077231613302324,0.347179972274962
405,405,2014-08-12,2019-08-12,2019-08-13,2020-08-13,0.0103398032597827,0.0108110764295116,0.0615226816706024,0.0255937679643357,0.0262154067625411,0.1531096146888166,0.0255288453108292,0.0269798132573698,0.1574927623015136,True,30,0.053364453183185535,0.056077231613302324,0.347179972274962
