Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,DJI_Volatility,SP500_Sharpe,SP500_Sortino,SP500_Return,SP500_Volatility,Random_Sharpe,Random_Sortino,Random_Return,Random_Volatility
2016-02-03,2021-02-03,2021-02-04,2022-02-04,0.06228231086290262,0.08940621811666372,0.12989107329283173,0.00775007563021457,0.0639993645760486,0.09004524909424953,0.15254981065337123,0.00876841182313966,0.05848905351833821,0.08605909594741884,0.15193006212894145,0.009587020584738915
2016-02-04,2021-02-04,2021-02-05,2022-02-07,0.06079978518617699,0.08726067920242268,0.12658463663458114,0.007748532840901736,0.06098625107868436,0.08584461761672908,0.14478691732165797,0.008763623750611084,0.055793508827291255,0.0826273067986679,0.14274620634165675,0.009504506577745266
2016-02-05,2021-02-05,2021-02-08,2022-02-08,0.062195228714465964,0.08941223522643696,0.12990035974341219,0.007761449152737979,0.060812848841856545,0.08558616162665238,0.1443209601804647,0.008762152172548585,0.05505145244413825,0.08167876761660048,0.14266909496241384,0.00963470284346445
2016-02-08,2021-02-08,2021-02-09,2022-02-09,0.066580239250114,0.09595263699806789,0.13998764350420262,0.007777914798145177,0.06858933443076147,0.09734585564769535,0.1657151323269538,0.008836157916822348,0.06238534520939184,0.09319542724300663,0.16621890522339602,0.0098222939266668
2016-02-09,2021-02-09,2021-02-10,2022-02-10,0.057604890355771064,0.0830423541837698,0.12099412070734412,0.007836943007136393,0.05873324245983717,0.08308393281482009,0.1417972024246856,0.00892381453663473,0.058296337385987884,0.08691129657250439,0.15532980816909228,0.00986356613080168
2016-02-10,2021-02-10,2021-02-11,2022-02-11,0.050107363205717625,0.07237601627330885,0.10522703780725925,0.007892205756423036,0.04855208834261415,0.06857237705225111,0.11690784268348432,0.009000887943736593,0.045406142392398235,0.06753916187099804,0.11787316106142422,0.009793774808428047
2016-02-11,2021-02-11,2021-02-12,2022-02-14,0.04713942142690362,0.06843216662952026,0.09878987633780499,0.007899320844892517,0.0432838583180694,0.06145210009347908,0.10368194185486095,0.00900862628042529,0.04063732855924247,0.06079292776267081,0.10433977902561964,0.009907444897860402
2016-02-12,2021-02-12,2021-02-16,2022-02-16,0.05109022313623034,0.0744433429233397,0.10822404553060884,0.007918581709539982,0.0530347057314525,0.07542701553041838,0.1296266781581029,0.009048242627718625,0.05296945068357933,0.07914017907067313,0.13700925680226242,0.009704171194298762
2016-02-16,2021-02-16,2021-02-17,2022-02-17,0.040315838427238834,0.05843478240300502,0.0853765872026866,0.008000510542365185,0.043247716805788254,0.061159883546323124,0.10577186961246894,0.009152876399887013,0.044144413409376984,0.06551531924140915,0.11454521018909762,0.009828632786204087
2016-02-17,2021-02-17,2021-02-18,2022-02-18,0.03879087912280701,0.05632633518886622,0.08210751405152007,0.008008878126752788,0.04257734086860284,0.06028830179167978,0.1040863564201231,0.009155933461577193,0.03965931113702521,0.05889888434095678,0.1052564878182586,0.01005505084623227
2016-02-18,2021-02-18,2021-02-19,2022-02-22,0.03155994795786958,0.04591151256889045,0.06675137109295252,0.008060890759119062,0.03503096983780056,0.04982608647846712,0.08525217397472892,0.009194606356422231,0.036468302024855834,0.05476215400423709,0.09434898441765441,0.009942516786004253
2016-02-19,2021-02-19,2021-02-22,2022-02-22,0.031197284345550757,0.04547336581664885,0.06582514953586335,0.008076775704194556,0.03897122592326245,0.05520423404120061,0.09489300099033698,0.009194646607129868,0.03563811129374431,0.05306003750567532,0.09351716698315174,0.010075790829563287
2016-02-22,2021-02-22,2021-02-23,2022-02-23,0.023990153789299393,0.03505147965800607,0.0505563127251833,0.008125837897016135,0.029483890502074724,0.04165862635494908,0.07169541071339657,0.00928247110248658,0.03272351526268583,0.04892928629388019,0.0841085480530798,0.00991415829091911
2016-02-23,2021-02-23,2021-02-24,2022-02-24,0.018931606308778354,0.027521066533388896,0.03948358370499213,0.008084862274569055,0.03141271251792348,0.04451658479001748,0.07679838253975797,0.009310217978021123,0.03199675734333659,0.04741001265092168,0.08364898438913049,0.01003188831926427
2016-02-24,2021-02-24,2021-02-25,2022-02-25,0.039367404961575786,0.0585050558795684,0.0846041464926639,0.008154162451042397,0.05314698033830907,0.07772687922322578,0.13271691699119997,0.009267988556669117,0.05170426565122591,0.07843727572972066,0.1392231674813321,0.010121745910984135
2016-02-25,2021-02-25,2021-02-26,2022-02-28,0.044581609620035934,0.06655240250879084,0.09570015178653682,0.0081028791506549,0.050451174565884147,0.07424305744309288,0.1257289815131332,0.009278395794126338,0.04841296078886046,0.07400669362986287,0.12941390182737644,0.01012011031811916
2016-02-26,2021-02-26,2021-03-01,2022-03-01,0.026511373792213525,0.03896406484326231,0.05579232637117099,0.008094296876608351,0.035451263525659894,0.05184996992808079,0.08639868581693498,0.009239235200619238,0.036107144586484965,0.05484520454205379,0.0943373328124861,0.010099859060457628
2016-02-29,2021-03-01,2021-03-02,2022-03-02,0.0370994570365749,0.05478254103211488,0.07963399251066638,0.008163302820636802,0.046279337595046634,0.06795592565297842,0.11523394841258493,0.009314822233788725,0.04576595808620145,0.06911934007060921,0.1191936321588258,0.009937480140836376
2016-03-01,2021-03-01,2021-03-02,2022-03-02,0.0370994570365749,0.05478254103211488,0.07963399251066638,0.008163302820636802,0.046279337595046634,0.06795592565297842,0.11523394841258493,0.009314822233788725,0.04720976820104538,0.07202977489755531,0.12485048092720157,0.00999442244695752
2016-03-02,2021-03-02,2021-03-03,2022-03-03,0.037601060888722955,0.055465591902659796,0.08073434790608987,0.008161484658199394,0.051334262332676524,0.07571372842956343,0.12775927636645948,0.009257523764101059,0.04620277351873803,0.0699802670653028,0.12516948228640756,0.010317898859730324
2016-03-03,2021-03-03,2021-03-04,2022-03-04,0.04052408935343984,0.05978904232254911,0.08700840514464579,0.008137388020853736,0.056600650775904884,0.08414806330967428,0.14067357863238192,0.009191289896215614,0.05192175236782177,0.07855725464791981,0.1398577979791951,0.010092218823395645
2016-03-04,2021-03-04,2021-03-05,2022-03-07,0.019803355209680778,0.028366212816427892,0.04194391380039298,0.008200813460005398,0.03197176615242456,0.04509279931857735,0.07827099699330678,0.00931637573678723,0.030871859832279584,0.04555488821021545,0.08015176195637691,0.010213426752485039
2016-03-07,2021-03-08,2021-03-09,2022-03-09,0.021313465023473727,0.03095069276226755,0.04566084336199899,0.008280143253644802,0.03600783950411806,0.051815743164943945,0.09010211096305226,0.009469981217274437,0.031214860084098826,0.04639027309471151,0.08297844037684078,0.010379376375783164
2016-03-08,2021-03-08,2021-03-09,2022-03-09,0.021313465023473727,0.03095069276226755,0.04566084336199899,0.008280143253644802,0.03600783950411806,0.051815743164943945,0.09010211096305226,0.009469981217274437,0.032539731954313075,0.04800324568867316,0.0883249216894626,0.01063009500424829
2016-03-09,2021-03-09,2021-03-10,2022-03-10,0.012862190133180284,0.018628849034866286,0.027155780749408838,0.008233712513776498,0.030522330206114032,0.04409108730151258,0.07584917014404705,0.009467606793791668,0.032342506802380024,0.04837190142486292,0.08376284210678817,0.010105541429827742
2016-03-10,2021-03-10,2021-03-11,2022-03-11,0.006726219747909286,0.009785984011457995,0.014117076670172628,0.00823769288101062,0.0218309692789,0.031657989922650155,0.05380596127274527,0.009488702462904397,0.022211096866538146,0.0336203153526986,0.05820389917090438,0.010421513497578328
2016-03-11,2021-03-11,2021-03-12,2022-03-14,0.00243819484037076,0.0035390276747181084,0.005082506567491311,0.008218407988708987,0.01810358002536001,0.02638084632595259,0.044452820789580044,0.00949589040765916,0.02151278042911716,0.032598451071712595,0.0543797496373098,0.010326094445683892
2016-03-14,2021-03-15,2021-03-16,2022-03-16,0.017531052893869345,0.025740817679225862,0.03768824278334487,0.008341019819940313,0.03398376279668332,0.05014598221728167,0.08656948029234102,0.009656491093078798,0.03457663814666779,0.05203865140015296,0.092153634554091,0.010332225253744115
2016-03-15,2021-03-15,2021-03-16,2022-03-16,0.017531052893869345,0.025740817679225862,0.03768824278334487,0.008341019819940313,0.03398376279668332,0.05014598221728167,0.08656948029234102,0.009656491093078798,0.030677661575889227,0.04587022033484533,0.08366027664120612,0.01059050644789269
2016-03-16,2021-03-16,2021-03-17,2022-03-17,0.020513204517583462,0.03021672746729186,0.04438510234638577,0.008367943367473528,0.03747108938268422,0.055449979082813204,0.0961534242320951,0.009684110425871119,0.03603004956887474,0.0548978739067799,0.09722185620561692,0.010442132791163038
2016-03-17,2021-03-17,2021-03-18,2022-03-18,0.026422103321279127,0.03881541543090391,0.05759270840007232,0.008376520082963539,0.04858886556762874,0.07186292672809104,0.12608012180819497,0.009659387264361016,0.04137036841030046,0.06235723095917569,0.11514291160738507,0.010504909135363616
2016-03-18,2021-03-18,2021-03-19,2022-03-21,0.027062788547260977,0.03973805290858783,0.058998997995932,0.008372291375220458,0.045933474303911315,0.06826682526170821,0.11889933172821551,0.009667311660665808,0.03966788454906194,0.06026174365688189,0.10980675657484447,0.010502026548570407
2016-03-21,2021-03-22,2021-03-23,2022-03-23,0.0272763341441569,0.04001755257399256,0.05969036278271704,0.0084013171512918,0.04451230290766692,0.06595811389698207,0.115545948594604,0.009709437592148703,0.04227853313674083,0.06408685653454613,0.11878219762194776,0.01061558985640028
2016-03-22,2021-03-22,2021-03-23,2022-03-23,0.0272763341441569,0.04001755257399256,0.05969036278271704,0.0084013171512918,0.04451230290766692,0.06595811389698207,0.115545948594604,0.009709437592148703,0.042605781128515936,0.06448143903497122,0.11899210470292047,0.010594496531549083
2016-03-23,2021-03-23,2021-03-24,2022-03-24,0.03199451043022932,0.04711172381664341,0.07056991321984224,0.008424263338284292,0.04999980859486327,0.07421504980875075,0.13106813899951006,0.00973619869434223,0.0485843044866921,0.07402401930694545,0.13681802115036884,0.01052030192724099
2016-03-24,2021-03-24,2021-03-25,2022-03-25,0.031200108374740118,0.04591979070865632,0.06872451002546288,0.008420196088487847,0.04743998284423419,0.07032373843735168,0.12378749947927206,0.009723513320686062,0.04484592050761848,0.06835920864845747,0.12619766181987252,0.010670156349689066
2016-03-28,2021-03-29,2021-03-30,2022-03-30,0.029814901337934494,0.043695999884429196,0.06537787552766391,0.008395614656579316,0.04690584486047047,0.06947773002784774,0.12207228194786868,0.009705527309245498,0.04502212631186258,0.06798103687988355,0.1257759119771486,0.010592194538948545
2016-03-29,2021-03-29,2021-03-30,2022-03-30,0.029814901337934494,0.043695999884429196,0.06537787552766391,0.008395614656579316,0.04690584486047047,0.06947773002784774,0.12207228194786868,0.009705527309245498,0.043699289471715946,0.06604704903106859,0.12059289749069053,0.010575802024551302
2016-03-30,2021-03-30,2021-03-31,2022-03-31,0.023455568214616015,0.03430962965577237,0.05144696780645714,0.00845384101549572,0.03980240464344095,0.05918274447942746,0.10318542341141504,0.009751911890080707,0.04098057370703558,0.062054143917558556,0.11231769042245902,0.010502629998203457
2016-03-31,2021-03-31,2021-04-01,2022-04-01,0.022917595551672134,0.03351314259520625,0.05022314722060999,0.008451428231411854,0.036434033865146424,0.05402977174967732,0.09379304669639613,0.009725901203390014,0.03779666391542599,0.05716898182585238,0.10303793172500042,0.010533753380353728
2016-04-01,2021-04-01,2021-04-05,2022-04-05,0.015276547640815654,0.02235254784117896,0.033226412190385114,0.008423788032534182,0.0287417964923376,0.042689779820102074,0.07352342871372956,0.00971809821527655,0.028715317936293908,0.0438418656359386,0.07735607864076999,0.010603549453239445
2016-04-04,2021-04-05,2021-04-06,2022-04-06,0.014670265725266385,0.021492032198465304,0.03189547823528498,0.008426005304018604,0.025801871100056512,0.03850528789616106,0.0658136895070494,0.009725616943773684,0.026615679195953198,0.04041967446912186,0.07169815333736268,0.010567435684120769
2016-04-05,2021-04-05,2021-04-06,2022-04-06,0.014670265725266385,0.021492032198465304,0.03189547823528498,0.008426005304018604,0.025801871100056512,0.03850528789616106,0.0658136895070494,0.009725616943773684,0.028621703344327728,0.043893524615221856,0.07666325119315942,0.010563064087625034
2016-04-06,2021-04-06,2021-04-07,2022-04-07,0.015621625488798346,0.0228893489254323,0.03400405711447339,0.008427319196224789,0.03041424419551223,0.0452427206059876,0.0780495834025357,0.009728329597248422,0.03146816107024852,0.04807522392788031,0.08703488602818575,0.01062282797229323
2016-04-07,2021-04-07,2021-04-08,2022-04-08,0.016670588276769767,0.024434624466838212,0.03634092635183237,0.008430182357732716,0.027940551815221322,0.04156210530449928,0.07145249616771339,0.009724696617940209,0.02506822237777279,0.03781027376806746,0.06744286117439356,0.010693342039260433
2016-04-08,2021-04-08,2021-04-09,2022-04-11,0.0069461431971508236,0.01020620828043998,0.015013832270459314,0.008446447986101648,0.019156361071066465,0.028597279799009653,0.048536434628360846,0.009740667734987168,0.020503811300894938,0.0315032211977988,0.05260282976268975,0.010599321665979398
2016-04-11,2021-04-12,2021-04-13,2022-04-13,0.012089216304368131,0.017804067275319614,0.02634775101575954,0.00846939093269718,0.021761397281459274,0.032693775033598556,0.05550902983485916,0.009773707901265439,0.023076752027387345,0.03519851383291193,0.06156751063863804,0.010641667221755042
2016-04-12,2021-04-12,2021-04-13,2022-04-13,0.012089216304368131,0.017804067275319614,0.02634775101575954,0.00846939093269718,0.021761397281459274,0.032693775033598556,0.05550902983485916,0.009773707901265439,0.02453819180583086,0.03784037283330778,0.0668014770401209,0.010526114084271666
2016-04-13,2021-04-13,2021-04-14,2022-04-14,0.009820137073879336,0.01450512347627663,0.021355494337766245,0.008471529313058963,0.018083856016926227,0.02733485128263174,0.04601398855170174,0.009793992234108416,0.017320893699309458,0.02702932780508405,0.04599610453610028,0.010636859166360433
2016-04-14,2021-04-14,2021-04-15,2022-04-18,0.005112878498712562,0.007538589034216338,0.011038407990255718,0.008453201960822526,0.011996226782908041,0.018150708241137202,0.030230274507404606,0.009774183821132054,0.014250701860917854,0.021881404751213265,0.03695351253372447,0.010636429916287618
2016-04-15,2021-04-15,2021-04-16,2022-04-18,0.0028722748943787223,0.004240669926063024,0.006170040519123574,0.008464574216093168,0.009336735612603602,0.014142183961080232,0.023382843917632044,0.009784823923390402,0.013370742182863828,0.021218999308371775,0.03422644825547311,0.010732676299165935
2016-04-18,2021-04-19,2021-04-20,2022-04-20,0.018045802720881902,0.02659143052010495,0.039604871791110746,0.008507274252350304,0.024390172288517243,0.03690702687476527,0.06267215913969665,0.00985082842453375,0.02627802099441734,0.040463295612835154,0.06927767353182622,0.010502143961473831
2016-04-19,2021-04-19,2021-04-20,2022-04-20,0.018045802720881902,0.02659143052010495,0.039604871791110746,0.008507274252350304,0.024390172288517243,0.03690702687476527,0.06267215913969665,0.00985082842453375,0.02422854355021974,0.037209954621384364,0.06547526621516253,0.010721168561775027
2016-04-20,2021-04-20,2021-04-21,2022-04-21,0.008829231968599338,0.013049744149953595,0.019200492130185185,0.008513978604501081,0.014411625901930786,0.02182697738870869,0.036733642088411796,0.009894032747997822,0.015940304571670044,0.024553462104899396,0.042805861157968084,0.010668672068516788
2016-04-21,2021-04-21,2021-04-22,2022-04-22,-6.058319266550019e-05,-8.641945684121891e-05,-0.00013307350116150524,0.008682560214110539,0.003994586749456409,0.0059020200213192875,0.010223362169696982,0.010064467273929435,0.004962395934092739,0.007661377200431443,0.013069246207067809,0.011061106192336592
2016-04-22,2021-04-22,2021-04-23,2022-04-25,7.985068714700995e-05,0.00011391644493764463,0.0001754419582581241,0.00868352768665477,0.0018818032031477046,0.0027754288134145544,0.004794591851311062,0.010046571048628598,0.0005467434685107513,0.0010445668706120957,0.0006589268988173639,0.010829305456065261
2016-04-25,2021-04-26,2021-04-27,2022-04-27,-0.009103775728274836,-0.012807730878838448,-0.020097143242029842,0.008814410780746436,-0.00813197291556796,-0.011914095648871009,-0.020677214945983523,0.010155580861238918,-0.004440568652205281,-0.006291908559493865,-0.013087394058639021,0.010915125375488615
2016-04-26,2021-04-26,2021-04-27,2022-04-27,-0.009103775728274836,-0.012807730878838448,-0.020097143242029842,0.008814410780746436,-0.00813197291556796,-0.011914095648871009,-0.020677214945983523,0.010155580861238918,-0.005941418857389827,-0.008562130061991436,-0.01805491120990376,0.011065244270620955
